0,5.917159770203792e-05,0.8206787030353512,5.9171598861794925e-05,5.9171597700731194e-05,5.91715979078928e-05,5.917159808804477e-05,5.9171598313200274e-05,0.035976373369461426,5.917159899944322e-05,5.917159847211762e-05,0.06646306920690269,0.07462726692440635,5.917159773291316e-05,5.9171597754982725e-05,5.917159771073301e-05,5.917159769965536e-05,5.9171597759844105e-05,5.9171598596184e-05,0.001367013492885683,5.917159769319441e-05
1,9.07441016552912e-05,9.074410189809268e-05,0.08594110754319857,9.074410169564893e-05,9.074410165640543e-05,9.074410175005835e-05,9.074410228070356e-05,9.074410295621499e-05,9.074410177307296e-05,9.074410176180676e-05,0.0023788397383602104,9.074410513658998e-05,9.074410168770406e-05,9.074410175245324e-05,9.074410164261583e-05,0.9101374029839057,9.074410174976005e-05,9.074410181162776e-05,9.074410168036684e-05,9.074410164714694e-05
2,0.0007246376817342088,0.25975368464029003,0.04538084376833985,0.0007246376822136312,0.0007246376910706776,0.0007246376853252076,0.0007246376908639333,0.6245448260589525,0.0007246376826725775,0.0007246376858925554,0.0007246376909074038,0.0007246377015022513,0.0007246376826563214,0.0007246376824469124,0.0007246376817174318,0.0007246376822857133,0.0007246376825122289,0.05872644256104045,0.0007246376863106144,0.0007246376812656065
3,0.0008620689740705223,0.00086206896665111,0.14019059805844286,0.0947327513025875,0.0008620689720756109,0.0008620689717150958,0.0008620689727776101,0.0008620689713383383,0.7504214781116916,0.0008620689673888859,0.0008620689689178917,0.0008620689803327981,0.0008620689740393288,0.0008620689725833379,0.0008620689722024397,0.0008620689659921501,0.0008620689692187408,0.0008620689661247008,0.0008620689901932113,0.000862068971656413
4,7.022471996152784e-05,0.687998972870591,0.057011102125019544,7.022472111665844e-05,7.022471975490106e-05,7.022472028373282e-05,7.022472009606594e-05,0.0608955018844074,0.010035699555300478,7.022472042897739e-05,7.022471990418081e-05,0.15625296514818474,7.022471983948095e-05,7.02247203727332e-05,7.022471963503671e-05,7.022471921773715e-05,7.022471946693787e-05,0.026822612336636447,7.022471982948814e-05,7.022471995271219e-05
5,0.00048543690108417196,0.9555894488471003,0.03567268698780192,0.00048543690256684787,0.0004854368948242388,0.00048543689924446655,0.0004854368969661375,0.0004854368992281049,0.00048543689634809097,0.0004854368959072863,0.00048543689660641114,0.0004854369030051087,0.0004854368999549134,0.0004854368967764396,0.00048543689807365543,0.00048543689384718806,0.00048543689678595713,0.00048543689888151773,0.0004854368949057732,0.00048543690009142127
6,0.00020000000018132355,0.00020000000613244067,0.489455466150388,0.00020000000014790703,0.00020000000029815062,0.00020000000049028613,0.00020000000126370947,0.012469577786227145,0.00020000000044951394,0.0002000000008754079,0.00020000000150456525,0.18991845056705062,0.0002000000001145506,0.00020000000045323845,0.00020000000005494537,0.30495650548128067,0.00020000000028121365,0.00020000000256966321,0.00020000000016905022,0.0002000000000675469
7,6.18811881765895e-05,6.188118902425235e-05,0.26769101961369546,6.188118816634602e-05,6.188118814184089e-05,6.188118826242092e-05,6.188118842438245e-05,6.188118966281326e-05,6.18811882725946e-05,6.188118847736443e-05,6.188118888994501e-05,0.6228830230126887,6.18811881664813e-05,6.18811882404367e-05,6.188118813989796e-05,0.10837397717025053,6.188118820456914e-05,6.188118873080429e-05,6.188118822523764e-05,6.188118815922529e-05
8,0.0005376344200780493,0.2492112697616637,0.0005376344182581836,0.0005376344226262268,0.0005376344133256846,0.47097154203336933,0.05342112006566937,0.1122706829986197,0.0005376344180505837,0.0005376344106859376,0.03774694452217582,0.0005376344150189913,0.0005376344224841818,0.0005376344204109411,0.0005376344123045713,0.0005376344088922557,0.000537634410304297,0.0005376344244875294,0.06885155876515234,0.0005376344364221695
9,9.652509752426212e-05,0.5280231965280207,0.31822719290141627,9.652509701441404e-05,9.652509701535559e-05,9.652509719416304e-05,9.65250975054559e-05,0.1067986737439342,9.652509679152326e-05,9.652509711189212e-05,9.652509748291485e-05,9.652509894492047e-05,9.652509750247456e-05,9.652509698997265e-05,9.652509811814007e-05,9.652509668271031e-05,9.652509732040803e-05,0.04540653526946232,9.652509695783479e-05,9.652509701018183e-05
